area,caracteristicas,descripcion,estrato,numero_baños,numero_habitaciones,precio,tipo_inmueble,tipo_operacion,titulo,ubicacion
,"Tanque de agua,Electricidad,Gas natural","Lote en Tocancipá de 320 m2 con medidas de 9m x 35m totalmente rectangular y plano, cuenta con 78 m de cerramiento con columnas y pared que pueden servir para futura construcción, el predio cuenta con todos los servicios públicos como lo son puntos de gas natural, dos puntos de agua, energía eléctrica trifásica y bifásica, red de alcantarillado interna con cajas, uso de suelo residencial y comercial y levantamientos topográficos para tramite de licencia para locales y apartamentos.
Ubicado en el sector de dulcinea a 100 m de la variante Bogotá-Tunja, zona cercana a Bavaria, Quala, Coca-Cola,L´BEL, Pelpak , autódromo de Tocancipa, zona franca y parques industriales. Servicio de transporte público y vías de acceso en excelentes condiciones. Zona de rápido crecimiento y valorización. El predio se encuentra totalmente a paz y salvo sin embargos ni hipotecas, PRECIO NEGOCIABLE, se recibe vehículo en parte de pago.",,,,"$ 325.000.000
                        ",,,"
            ","Tocancipá, Cundinamarca "
,,"¡Gran oportunidad de inversión! Se vende un apartaestudio que ofrece comodidad y conveniencia. Cuenta con 1 habitación con closet, 1 baño completo, una acogedora sala-comedor y una práctica cocina semi-integral.El edificio brinda excelentes zonas comunes, entre ellas un gimnasio para mantenerse activo y saludable, una terraza con área de BBQ para disfrutar de momentos especiales con familiares y amigos, y parqueadero para visitantes para mayor comodidad.La ubicación es privilegiada, con acceso rápido a importantes vías principales que facilitan la movilidad. Además, colegios y universidades se encuentran cerca, lo que lo convierte en un lugar ideal tanto para estudiantes como para profesionales.No dejes pasar esta oportunidad de adquirir este apartaestudio y disfrutar de todas sus ventajas. Contáctanos para conocer más detalles y agendar una visita. ¡Te esperamos para brindarte el mejor servicio y asesoramiento en tu decisión!",,,,"$ 135.000.000
                        ",,,"
            ","San Carlos, La Plata, Buenos Aires "
260 m²,"Aparcadero,Cuarto de servicio,Chimenea,Balcón,Closet","Espectacular casa en el Conjunto Encenillos de Sindamanoy, cuenta con 260 mts2 de área construida en un lote de 968mts2, totalmente planos. 4 habitaciones, 4 baños completos y baño social. Estar de TV o estudio, cocina abierta, cuarto y baño de servicio. El jardín y los parqueaderos cuentan con pérgola. Vista a las montañas.  

El conjutno esta ubicado en el km 27 de la Autopista Norte vía Tunja, a tan solo 30 minutos de Bogotá. Cuenta con 3 accesos diferentes,la autopista Norte, la carrera 7 y la vía Cota -Chía. El proyecto cuenta con 140 hectáreas de bosques nativos y 200 hectáreas de zonas verdes, diseñado en zonas deportivas dotadas con 4 canchas reglamentarias de tenis, de fútbol 5 y cancha múltiple. Zonas campestres con 14 pesebreras, 7 km de senderos hípicos y 1 km de senderos ecológicos.",,,,"$ 1.450.000.000
                        ",,,"
            ","Chía, Chía, Cundinamarca "
9.592 m²,Vista panorámica,"Finca de 9.592 metros cuadrados, con portón, cercada en su totalidad. La casa principal, tipo campestre, tres alcobas, dos baños, cocina, sala con chimenea, comedor, zona de BBQ, dos hornos de leña, casa de mayordomo,  bosque sembrado de dos fanegadas, acueducto, energía eléctrica, pozo séptico, planta eléctrica de suplencia total,  tres tanques de agua. La finca se encuentra en Altos de yerbabuena - La violeta, con una excelente ubicación, cerca del Castillo Marroquín, con acceso desde la autopista Bogotá-Tunja, lo que hace que tenga rápida conexión con Bogotá, Chía y Cajicá.

 ",,,,"$ 3.200.000.000
                        ",,,"
            ","Sopó, Sopó, Cundinamarca "
,,"Espectacular oficina con vista hacia el occidente. El edificio cuenta con ascensor, sala de juntas para las oficinas del piso y batería de baños. Consta con garaje cubierto, zona de parqueo para visitantes.",,,,"$ 155.000.000
                        ",,,"
            ","Warren County, Tennessee "
,,"TENEMOS PARA LA VENTA LOTE DE ALTO IMPACTO EN GACHANCIPA

CATRACTERISTICAS 


 AREA DEL TERRENO 160.000 M2
 USO:NETAMENTE INDUSTRIAL DE ALTO IMPACTO
 GEOMETRIA TRIANGULAR
 TITULO DE PROPEDAD: ESCRITURA PUBLICA, DOS MATRICULAS INMOBILIARIAS
 SE PODRIA VENDER LA MITAD OSEA 80.000M2
 ELPREDIO SE ENCUENTRA UBICADO A 100 METROS DE LA AUTOPISTA A TUNJA
 DETRAS DE LA ZONA FRANCA DE GACHANCINPA


VALOR EN VENTA $ 48.000.000.000 NEGOCIABLES

NEGOCIACION DIRECTA CON EL PROPIETARIO 

VISITIA CON CITA PREVIA

 

 ",,,,"$ 48.000.000.000
                        ",,,"
            ","Gachancipá, Gachancipá, Cundinamarca "
1,"Aparcadero,Balcón,Vista panorámica,Tanque de agua,Agua,Internet,Cocina integral,Patio,Gas natural","Amplio apartamento ubicado en el municipio de Tocancipá, conjunto residencial en zona central rodeada de naturaleza sobre la vía Bogotá-Tunja a tan solo 3 cuadras del parque principal y a 2 cuadras del hospital con acceso a transporte público a menos de 100m, excelentes vías de acceso, cercanía con supermercados como D1 Y Colsubsidio.
Primer piso con vista exterior muy iluminado, piso laminado color beige, apartamento totalmente terminado con paredes y pisos estucados y pintados en color blanco, consta de 3 habitaciones todas con closets, zona de estudio, dos baños totalmente terminados uno de ellos en la habitación principal con divisiones en vidrio mueble en madera espejo de pared a pared e iluminación led con paredes enchapadas, amplia sala comedor con puerta corrediza de extremo a extremo, cocina integral totalmente equipada y amplia con barra abierta al comedor, patio de ropas interno y externo, balcón amplio del mismo ancho de la sala comedor que brinda una excelente vista e iluminación, el apartamento cuenta con parqueadero cubierto y deposito propios. 
El conjunto residencial cuenta con parqueadero para visitantes, zonas comunes, BBQ, gimnasio, ascensores, seguridad 24h, CCTV,citofonia, estrato cuatro.
El precio es negociable y se reciben permutas de menor valor por inmuebles o vehículos.",,,,"$ 198.000.000
                        ",,,"
            ","Tocancipá, Cundinamarca "
,Aparcadero,"Venta de cómodo apartamento en el centro occidente de la ciudad, ubicado en el barrio La Esperanza Etapa II. Con un área de 56.52 m2, este apartamento ofrece un diseño funcional que incluye 3 habitaciones ideales para tu comodidad. Cuenta con un baño, una acogedora sala-comedor y una cocina integral equipada. La zona de ropas añade practicidad a tu día a día. Además, se destaca la ventaja de contar con un parqueadero para tu conveniencia. Esta es una oportunidad imperdible para asegurar tu nuevo hogar. ¡Contáctanos y descubre más sobre esta excelente opción de vivienda en una ubicación privilegiada!",,,,"$ 192.000.000
                        ",,,"
            ","Zona 6, Colonia La Esperanza, Mixco, Guatemala "
,Aparcadero,"Se vende apartamento con excelente ubicación. Consta de: 3 habitaciones, 2 baños, sala comedor, cocina integral y garaje. Cerca a centros comerciales como boulevard y Unicentro, excelentes vías de acceso y transporte publico",,,,"$ 250.000.000
                        ",,,"
            ","Ospina Perez, Cúcuta, Cúcuta, Norte de Santander "
,,"Elegante apartaestudio en excelente ubicación central. Cuenta con Baño, sala comedor, cocina integral, zona de ropas y espacio para estudio.",,,,"$ 220.000.000
                        ",,,"
            ","Sabroso, Vila Real, Vila Real, Vila Real "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
62 m²,"Aparcadero,Cocina integral,Gas natural,Balcón,Closet","LAM vende Hermoso apartamento ubicado al sur de Tunja a 10 minutos del centro histórico de la ciudad en un sector de amplio desarrollo con acceso por la vía Soracá.
Espacios iluminados y ventilados naturalmente, ascensor desde el sótano
Terraza BBQ, espacio para gimnasio, dos salones sociales
Amplias Zonas Verdes, parque infantil
Dos porterias, parqueadero en sótanos y de visitantes
📌62,32 M2 
📌3 habitaciones (habitación principal con baño privado)
📌Zona de ropas 
📌Sala - comedor 
📌Cocina integral 
📌Parqueadero 
VALOR: 188.000.000 
Se entrega en obra gris",,,,"$ 188.000.000
                        ",,,"
            ","Arenal, Arenal, Bolívar "
,,"Lote ubicado en la vereda Canavita dentro de Parque Industrial a pocos metros de la doble calzada Briceño-Tunja-Sogamoso y la antigua vía Bogotá-Tunja , vías de acceso pavimentadas, lote de uso suburbano con un área 20.000 mts. El parque cuenta con vigilancia, portería, cerramiento, bascula camionera, red eléctrica industrial, red de extintores, red de agua tratada osmotizada, red de agua potable, manejo de aguas residuales . El lote es ideal para industrias alimenticias, farmacéuticas, cosmética, servicios, comercio, eventos, , cuenta con licencia de urbanismo y construcción;  índice de construcción de 150%,  ya cuenta con licencias de urbanismo y servicios de agua y alcantarillado. Lote sin recebar y  se puede parcelar",,,,"$ 10.000.000.000
                        ",,,"
            ","Tocancipá, Tocancipá, Cundinamarca "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,Maravilloso Apartamento 5to Nivel Acabados Tipo Art - Deco Excelente Ubicación cerca a Autopista Bogotá - Tunja en Zona de Gran Valorización  Contacto LEONARDO SILVA,,,,"$ 129.900.000
                        ",,,"
            ","Gachancipá, Gachancipá, Cundinamarca "
,,,,,,,,,,
,,Maravilloso Apartamento en Zona de Gran Valorización Buenas Vías de Acceso Autpista Bogotá Tunja frente a Planta de Coca Cola  Contacto LEONARDO SILVA,,,,"$ 170.000.000
                        ",,,"
            ","Tocancipá, Tocancipá, Cundinamarca "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,"Gran Oportunidad Apartamento para Terminar a Gusto, Ubicado en Zona de Gran Valorización. Ascensor, Club House, Ubicado a 100 mts de la Doble Calzada Bogotá - Tunja, Frente a Coca Cola Ingresando por Bomberos Tocancipá Contacto  LEONARDO SILVA",,,,"$ 200.000.000
                        ",,,"
            ","Tocancipá, Tocancipá, Cundinamarca "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,"Aparcadero,Cocina integral,Gas natural,Balcón,Closet,Depósito","Vendo excelente apartamento en TOCANCIPA en la variante Tocancipa- Tunja, area 70 mts, tres habitaciones, dos baños, estudio, sala comedor con balcón, cocina abierta, area de ropas independiente, un parqueadero descubierto y depósito. Valor 230 millones",,,,"$ 230.000.000
                        ",,,"
            ","Tocancipá, Tocancipá, Cundinamarca "
,,,,,,,,,,
,"Aparcadero,Cuarto de servicio","Linda casa de 327 Mts2, con tres habitaciones, cinco baños, balcón, estudio, estar tv, sala, comedor, cocina integral, zona de ropas, cuarto de servicio, baño de servicio, depósito, cinco parqueaderos, excelente ubicación, buenos espacios, iluminación natural. El conjunto cuenta con: seguridad privada, parqueadero de visitantes, gimnasio, cancha de tenis, cancha de squash, salón comunal, parque infantil, zonas verdes.",,,,"$ 2.300.000.000
                        ",,,"
            ","Chía, Cundinamarca "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,"Se vende apartamento duplex ubicado en un 6 piso. Consta de 3 alcobas con closets, 4 baños, estudio, sala comedor, cocina integral, área de ropas, balcones  y 2 parqueaderos. el conjunto cuenta con vigilancia y salón social. Cerca de centros comerciales como Unicentro, boulevard y  Viva Tunja, cerca al campus de la universidad santo tomas, buenas vías de acceso y transporte publico.",,,,"$ 450.000.000
                        ",,,"
            ","Santa Ines, Tunja, Tunja, Boyacá "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,"Parque industrial ubicado a pocos metros de la doble calzada de Briceño, Tunja y Sogamoso, ideal para uso cosmético, farmacéutico, alimenticio, comercio, servicios, centro de eventos y otras industrias, el parque cuenta con  50.000 mts de área de terreno de los cuales hay  8.150 mts  estan distribuidas en 3 bodegas de 2.160 mts c/u, una casa de fuerza y una planta ideal para industria farmacéutica. El parque cuenta con licencia de urbanismo aprobada para construir 24.331 mts, índice de ocupación del 50%, índice de construcción del 150%. Cuenta con portería, vigilancia, subestación eléctrica, báscula camionera, cafetería, red eléctrica, red de suministros de agua tratada, red de extintores, red de agua potable, altura de 15 mts, 12 mts a cercha. El área construida actualmente genera renta, y se puede vender o arrendar áreas parciales ya sea bodegas o lotesEs ideal para inversionistas quieran participar total o parcialmente en el desarrollo del proyecto",,,,"$ 38.000.000.001
                        ",,,"
            ","Tocancipá, Cundinamarca "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
15.978 m²,"Aparcadero,Patio,Vista panorámica","El predio se encuentra ubicado en el límite del área rural y semiurbana del Municipio de Tocancipá bordeando el eje vial que conecta a Bogotá con la ciudad de Tunja

El predio tiene un frente de aproximadamente 300 mts sobre la variante Bogota 

 ",,,,"$ 5.600.000.000
                        ",,,"
            ","Une, Une, Cundinamarca "
,Aparcadero,"Atos Inmobiliaria te presenta esta excelente oportunidad de adquirir un apartamento en el sector norte de la ciudad, específicamente en el edificio Gran Reserva, conocido por su comodidad y ubicación privilegiada cerca de Unicentro. Este apartamento se encuentra en el octavo piso y ofrece un espacio amplio y luminoso.El apartamento consta de tres habitaciones, dos baños, sala comedor con un balcón que brinda una hermosa vista y permite disfrutar de puestas de sol impresionantes. La cocina integral es moderna y funcional, y la zona de ropas te proporciona comodidad adicional. Con un área de 91.15 metros cuadrados, tendrás suficiente espacio para tu familia y tus actividades diarias.Este edificio cuenta con diversas amenidades y está ubicado en una zona que te brinda acceso a una amplia gama de servicios y comercios. Si estás buscando un lugar cómodo y bien ubicado para llamar hogar, este apartamento es una excelente opción.",,,,"$ 350.000.000
                        ",,,"
            ","Santa Ines, Tunja, Tunja, Boyacá "
,Aparcadero,"BODEGA OPORTUNIDAD TOCANCIPA

Bodega industrial. Con todos los servicios públicos incluyendo gas industrial, área de bodegaje 1600m² con triple altura. Patio de 3500m² con bahías y descargaderos, edificio administrativo de (3) niveles con área de 240m², zona de vestier, sistema cerrado de televisión, luz trifásica, costado oriental sentido Bogotá Tunja, a 250mtr de la autopista, cerca de Sika, industrias simitarra, bancaria, Oikos.

Valor Venta $ 5.300.000.000 millones",,,,"$ 5.300.000.000.000
                        ",,,"
            ","Tocancipá, Tocancipá, Cundinamarca "
,Aparcadero,"Apartamento Dúplex en Venta o Alquiler en Edificio Gran Reserva, Norte de la CiudadAtos Inmobiliaria te presenta esta increíble oportunidad de adquirir o alquilar un moderno apartamento dúplex en el edificio Gran Reserva, ubicado en una de las zonas más deseadas de la ciudad, cerca del centro comercial Unicentro. Este espacioso apartamento cuenta con dos dormitorios y tres baños, proporcionando comodidad y privacidad para toda la familia.En su interior, encontrarás un diseño contemporáneo con una cocina integral que se integra perfectamente con la zona de comedor y sala de estar, creando un espacio abierto y luminoso. El apartamento también incluye una zona de lavandería independiente. Con un área de 84 metros cuadrados, este apartamento ofrece suficiente espacio para vivir cómodamente.Además, el edificio cuenta con parqueadero, brindando la conveniencia que necesitas. Esta es una oportunidad ideal para aquellos que buscan una residencia moderna",,,,"$ 280.000.000
                        ",,,"
            ","Santa Ines, Tunja, Tunja, Boyacá "
,,,,,,,,,,
,,,,,,,,,,
52 m²,"Aparcadero,Cocina integral,Gas natural,Cuarto de oficina,Balcón,Closet,Chimenea","para la venta es desocupado, si desean los electrodomesticos o muebles por a parte... 5 piso, buena iluminación y temperatura, 2 baños ambos con ducha, espacio para chimenea, ascensor, garajes de visitantes internos y externos, zona social: gimnasio, terrazza BBQ, salon de juegos, salon social, parque de niños. acceso o salida rápida hacia la via tunja o variante zipa, cerca a la universidad militar.",,,,"$ 255.000.000
                        ",,,"
            ","Cajicá, Cajicá, Cundinamarca "
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,"VENDO LOTE DE TERRENO UBICADO EN LA VEREDA SAN ONOFRE DEL MUNICIPIO DE COMBITA, SE ENCUENTRA UBICADO A 5 MINUTOS DE LA CARRETERA PRINCIPAL QUE LLEVA DE TUNJA A ARCABUCO, POR VIA EN MUY BUEN ESTADO, TERRENO PLANO CON ACCESIBILIDAD DE SERVICIOS PÚBLICOS DE AGUA Y LUZ, ADEMÁS EL PREDIO TIENE UN ESTUDIO DE  AGUA A 60MTS DE PROFUNDIDAD. CUENTA CON UNA HERMOSA VISTA PANORÁMICA, EL PREDIO SE ENCUENTRA DEBIDAMENTE CERCADO,  TIERRA APTA PARA EL CULTIVO DE PAPA, ARRACACHA, ARVEJA ARBOLES FRUTALES TIPICOS DE LA REGIÓN.

ÁREA: 25.000 mts2
VALOR VENTA: $45.000 MTS2 
CONTACTO: ",,,,"$ 1.125.000.000
                        ",,,"
            ","Cómbita, Cómbita, Boyacá "
,"Internet,Patio,Gas natural,Electricidad,Balcón,Tanque de agua,Agua","VENTA CASA CAMPESTRE SOTAQUIRA BOYACA 1700 M2

Área 1700 m2
Área nueva construida 120 metros cuadrados.  
Servicios agua, luz, gas natural internet
Primer piso: Cocina abierta, Sala comedor, una alcoba, baño, patio lavadero  
Segundo piso: Alcoba principal con baño privado dos alcobas con un baño balcón
Closet, Ventaneria y puertas en aluminio, techos en PVC, pisos en laminado, tanque de agua
Tiene 60 matas de durazno dorado. Está a 4 kilómetros de la doble calzada a Bogotá, camino encintado, son 10 minutos de camino a la finca, a 30 minutos de Tunja, a 20 minutos de Paipa. a 15 minutos de tuta, a 10 minutos de Sotaquira pueblo.

Precio Venta $320 millones",,,,"$ 320.000.000
                        ",,,"
            ","Sotaquirá, Sotaquirá, Boyacá "
,Aparcadero,"Atos Inmobiliaria ofrece a la venta una hermosa casa campestre ubicada a solo 3 minutos de la ciudad de Tunja vía Paipa. Esta propiedad de dos plantas cuenta con excelentes comodidades y características. En la planta baja, encontrará un garaje con capacidad para cuatro vehículos, una amplia sala de estar, comedor, cocina integral, comedor auxiliar con zona de barbacoa, una habitación con baño privado, un gimnasio, una sauna, un estudio, dos chimeneas, un baño social y una zona de lavandería. En la segunda planta, hay un hall de habitaciones, una habitación principal con vestidor, baño privado con jacuzzi y ducha independiente, dos habitaciones auxiliares cada una con baño privado, una sala de televisión y una terraza con chimenea. Todos los baños de la casa tienen calentador de toallas y hay un sistema de calefacción en toda la propiedad para garantizar la comodidad en cualquier época del año. ¡No pierdas la oportunidad de tener tu propio oasis campestre cerca de la ciudad!",,,,"$ 1.800.000.000
                        ",,,"
            ","Cómbita, Boyacá "
,"Aparcadero,Cocina integral,Tanque de agua,Agua,Depósito,Balcón,Patio,Gas natural,Electricidad","VENDO CASA EN CONJUNTO CERRADO, EN SECTOR DE ALTA VALORIZACIÓN EN EL MUNICIPIO DE COMBITA,A TRES CUADRAS DEL PARQUE PRINCIPAL,  A 10 MINUTOS DE TUNJA, SIN LUGAR A DUDAS TODA LA TRANQUILIDAD QUE USTED DESEA, EL CONJUNTO CUENTA CON CANCHA DE BALONCESTO, SALON COMUNAL, ZONAS VERDES, CERCA A COLEGIOS CAMPESTRES BILINGÜES, RESTAURANTES CAMPESTRES, TODOS LOS SERVICIOS, VIAS DE ACCESO EN BUEN ESTADO.

La casa consta de dos pisos: Garaje, sala comedor, cocina integral, patio, baño social primer piso, tres habitaciones con closet, baño privado, baño social en el segundo piso, baños con division en vidrio, cortinas en microperforador y black out, pisos en ceramica.
Servicios de agua, luz, gas natural estrato 3

Área lote: 74.42mts2
Área construida: 115mts2
Valor Venta $ 320.000.000.
CONTACTO: ",,,,"$ 320.000.000
                        ",,,"
            ","Cómbita, Cómbita, Boyacá "
1,"Cocina amueblada,Completamente amoblado,Vista panorámica","EXCELENTE LUGAR PARA DESCANSO Y TRANQUILIDAD EN EL MUNICIPIO DE SOTAQUIRA BOYACA A UNA HORA DE SU CAPITAL TUNJA ENCONTRAMOS UN LUGAR PARA QUE PUEDAS DISFRUTAR DE LA NATURALEZA Y EL VERDE DEL CAMPO, SON DOS CASAS PARA HABITAR Y UN SALON DE EVENTOS EN  CONSTRUCCION LA CUAL PUEDES UTILIZAR PARA CUALQUIER ACTIVIDAD FAMILIAR O EMPRESARIAL. FUNCIONA MUY BIEN PARA TEMAS DE ESTADIAS CORTAS COMO AIRBNB O KAYAK.",,,,"$ 2.100.000.000
                        ",,,"
            ","Sotaquirá, Sotaquirá, Boyacá "
,,"EL PORTAL DEL BOSQUE CUENTA CON :
Área construida 68,46m 
#Baños 1   #Alcobas 2    Sala-Comedor, Cocina, Estudio, Zona Ropas.
Precio  $ 195.111.000 $ Cuenta con las siguientes zonas comunes
ZONA COMERCIAL 
PARQUEADERO DE VISITANTES
SALON DE EVENTOS 
GIMNASIO
SAUNA 
JACUZZI
TERRAZA DE AEROBICOS
ZONA DE BBQ
SENDEROS ECOLOGICOS 
PARQUES INFANTILES
CANCHA MÚLTIPLE
Invierta en vivienda propia en Colombia. En EL PORTAL DEL BOSQUE te ayudamos a proteger tu futuro y el de tu familia . ¡Es un negocio rentable! ",,,,"$ 199.129.500
                        ",,,"
            ","Moniquirá, Moniquirá, Boyacá "
,,"EL PORTAL DEL BOSQUE CUENTA CON :
Área construida 68,46m 
# Baños 2 #Alcobas 3 Sala-Comedor , Cocina ,estudio ,Zona Ropas 
Precio $ 271.311.500 $ .Cuenta con las siguientes zonas comunes
ZONA COMERCIAL 
PARQUEADERO DE VISITANTES
SALON DE EVENTOS 
GIMNASIO
SAUNA 
JACUZZI
TERRAZA DE AEROBICOS
ZONA DE BARBACOA
SENDEROS ECOLOGICOS 
PARQUES INFANTILES
CANCHA MÚLTIPLE
Invierta en una vivienda propia en Colombia. En EL PORTAL DEL BOSQUE te ayudamos a proteger tu futuro y el de tu familia . ¡Es un negocio rentable! ",,,,"$ 271.311.500
                        ",,,"
            ","Moniquirá, Moniquirá, Boyacá "
,Aparcadero,"Atos Inmobiliaria tiene para ti una casa de 100 m2 ubicada en un emocionante proyecto de conjunto cerrado en Moniquirá. La casa cuenta con una distribución que incluye sala, comedor y cocina integral, así como tres habitaciones y dos baños. Además, el lote de 1200 m2 te brinda la posibilidad de disfrutar de unas vistas espectaculares de la región. La ubicación es estratégica, a solo 2 km de la vía principal que conecta Moniquirá y Tunja. Este proyecto no es solo un conjunto cerrado, es un estilo de vida completo. Imagina tener acceso a comodidades como piscina, club house, jacuzzi y un amplio salón social, todo rodeado de áreas verdes exuberantes. Además, se acepta permuta.  oportunidad de vivir en un lugar donde tu bienestar y calidad de vida son la prioridad. Para obtener más detalles y comenzar a planificar tu futuro en este emocionante proyecto, no dudes en contactarnos al siguiente número: +57 316 437---- - +57 311 565----",,,,"$ 300.000.000
                        ",,,"
            ","Moniquirá, Moniquirá, Boyacá "
